Gene1,Gene2
hsa-miR-593,C15orf2
hsa-miR-593,C17orf78
hsa-miR-593,C4orf36
hsa-miR-593,C7orf34
hsa-miR-593,CA9
hsa-miR-593,CAPN12
hsa-miR-593,CBY1
hsa-miR-593,CCDC107
hsa-miR-593,CCL28
hsa-miR-593,CCM2
hsa-miR-593,CD22
hsa-miR-593,CD48
hsa-miR-593,CD79B
hsa-miR-593,CD8B
hsa-miR-593,CDC16
hsa-miR-593,CDC26
hsa-miR-593,CDC42EP3
hsa-miR-593,CERS4
hsa-miR-593,CHRM5
hsa-miR-593,CNTNAP1
hsa-miR-593,CPLX2
hsa-miR-593,CR1
hsa-miR-593,CR1L
hsa-miR-593,DACT3
hsa-miR-593,DDB2
hsa-miR-593,DEC1
hsa-miR-593,DEFB4A
hsa-miR-593,DLG2
hsa-miR-593,DSCAML1
hsa-miR-593,DSPP
hsa-miR-593,DUSP26
hsa-miR-593,DYNLL1
hsa-miR-593,EEF2K
hsa-miR-593,ELMO3
hsa-miR-593,EWSR1
hsa-miR-593,FAM100A
hsa-miR-593,FCRLB
hsa-miR-593,FETUB
hsa-miR-593,FKBP2
hsa-miR-593,FOSL1
hsa-miR-593,FTO
hsa-miR-593,GDF11
hsa-miR-593,GLCCI1
hsa-miR-593,GPAA1
hsa-miR-593,GPR112
hsa-miR-593,GRAP2
hsa-miR-593,GRIA3
hsa-miR-593,GRIN2A
hsa-miR-593,GRIPAP1
hsa-miR-593,GTPBP3
hsa-miR-593,GUCA1C
hsa-miR-593,GUCA2B
hsa-miR-593,HLA-G
hsa-miR-593,HOXA6
hsa-miR-593,HSD11B1
hsa-miR-593,HUWE1
hsa-miR-593,IER3
hsa-miR-593,IL11RA
hsa-miR-593,INO80E
hsa-miR-593,KDM5C
hsa-miR-593,KIAA1217
hsa-miR-593,KIF1A
hsa-miR-593,LILRA1
hsa-miR-593,LIPE
hsa-miR-593,LMAN2
hsa-miR-593,LRIG2
hsa-miR-593,LRRC27
hsa-miR-593,LRRC52
hsa-miR-593,LRRK1
hsa-miR-593,LYRM2
hsa-miR-593,MAF1
hsa-miR-593,MBD5
hsa-miR-593,MCOLN1
hsa-miR-593,MEA1
hsa-miR-593,MECP2
hsa-miR-593,MLL
hsa-miR-593,MTF2
hsa-miR-593,MYL2
hsa-miR-593,NARS2
hsa-miR-593,NIF3L1
hsa-miR-593,NOL4
hsa-miR-593,NR0B2
hsa-miR-593,NSL1
hsa-miR-593,NXF2
hsa-miR-593,NXT1
hsa-miR-593,OBFC1
hsa-miR-593,OCA2
hsa-miR-593,PARG
hsa-miR-593,PDIA6
hsa-miR-593,PHACTR2
hsa-miR-593,PHF1
hsa-miR-593,PLAU
hsa-miR-593,PLEKHH3
hsa-miR-593,POMGNT1
hsa-miR-593,PPP1R12C
hsa-miR-593,PPP1R14C
hsa-miR-593,PPP1R1B
hsa-miR-593,PSMB5
hsa-miR-593,PSME1
hsa-miR-593,PTOV1
hsa-miR-593,PTPRT
hsa-miR-593,PVRL1
hsa-miR-593,PVRL2
hsa-miR-593,RAB34
hsa-miR-593,RC3H1
hsa-miR-593,RGSL1
hsa-miR-593,RINT1
hsa-miR-593,RNF8
hsa-miR-593,RORC
hsa-miR-593,RYR2
hsa-miR-593,S100A7
hsa-miR-593,SCAND2
hsa-miR-593,SDF2L1
hsa-miR-593,SEMA6C
hsa-miR-593,SENP5
hsa-miR-593,SETD5
hsa-miR-593,SEZ6L
hsa-miR-593,SIPA1L2
hsa-miR-593,SLC11A1
hsa-miR-593,SLC1A2
hsa-miR-593,SLC38A1
hsa-miR-593,SLC39A2
hsa-miR-593,SLC39A7
hsa-miR-593,SLC9A3R2
hsa-miR-593,SMG5
hsa-miR-593,SNRPB
hsa-miR-593,SNX21
hsa-miR-593,SOCS7
hsa-miR-593,STK4
hsa-miR-593,STX8
hsa-miR-593,STXBP4
hsa-miR-593,STXBP5L
hsa-miR-593,TALDO1
hsa-miR-593,TCAP
hsa-miR-593,TCEAL2
hsa-miR-593,TCFL5
hsa-miR-593,TGFBI
hsa-miR-593,THSD4
hsa-miR-593,TNKS1BP1
hsa-miR-593,TNRC6B
hsa-miR-593,TOX2
hsa-miR-593,TREM2
hsa-miR-593,TRIB2
hsa-miR-593,TRIM3
hsa-miR-593,TRIP10
hsa-miR-593,TSPAN11
hsa-miR-593,TTC26
hsa-miR-593,TTR
hsa-miR-593,TUBG1
hsa-miR-593,TXNL1
hsa-miR-593,UBASH3A
hsa-miR-593,WDR45
hsa-miR-593,ZMYND19
hsa-miR-593,ZNF449
hsa-miR-593,ZNF562
hsa-miR-595,AARS
hsa-miR-595,ADIPOR1
hsa-miR-595,AGTR1
hsa-miR-595,AJAP1
hsa-miR-595,ALDOA
hsa-miR-595,ALKBH5
hsa-miR-595,ANXA13
hsa-miR-595,APOH
hsa-miR-595,ARFGAP3
hsa-miR-595,ASPH
hsa-miR-595,ATP12A
hsa-miR-595,ATP8A2
hsa-miR-595,BCAR3
hsa-miR-595,BRD7
hsa-miR-595,C14orf2
hsa-miR-595,C14orf37
hsa-miR-595,C18orf34
hsa-miR-595,C3orf24
hsa-miR-595,CASP8
hsa-miR-595,CD86
hsa-miR-595,CDH26
hsa-miR-595,CDK12
hsa-miR-595,CDYL2
hsa-miR-595,CHST2
hsa-miR-595,CLCN5
hsa-miR-595,COG4
hsa-miR-595,COL24A1
hsa-miR-595,COQ10B
hsa-miR-595,CREB3
hsa-miR-595,CREM
hsa-miR-595,CSMD3
hsa-miR-595,CTNNA1
hsa-miR-595,DBNDD1
hsa-miR-595,DDAH1
hsa-miR-595,DLGAP2
hsa-miR-595,DLGAP5
hsa-miR-595,DMRT2
hsa-miR-595,DNAH1
hsa-miR-595,DNTTIP1
hsa-miR-595,DYM
hsa-miR-595,EBNA1BP2
hsa-miR-595,EIF2A
hsa-miR-595,EPHB3
hsa-miR-595,EPO
hsa-miR-595,FAF1
hsa-miR-595,FAM114A2
hsa-miR-595,FAM46B
hsa-miR-595,FAM54A
hsa-miR-595,FAM64A
hsa-miR-595,FAM91A1
hsa-miR-595,FCRL5
hsa-miR-595,FGFR2
hsa-miR-595,FRMD6
hsa-miR-595,FRMPD2
hsa-miR-595,GHRHR
hsa-miR-595,GPR128
hsa-miR-595,GPR98
hsa-miR-595,GRB7
hsa-miR-595,GRIK5
hsa-miR-595,HERC1
hsa-miR-595,HHIP
hsa-miR-595,HOXD3
hsa-miR-595,HTN3
hsa-miR-595,HTR7
hsa-miR-595,IARS
hsa-miR-595,IL1B
hsa-miR-595,IMPDH1
hsa-miR-595,INHBA
hsa-miR-595,ITGAD
hsa-miR-595,ITGB3BP
hsa-miR-595,KCNA3
hsa-miR-595,KCNH5
hsa-miR-595,KIAA0753
hsa-miR-595,KIAA1045
hsa-miR-595,KIAA1324
hsa-miR-595,KLHL2
hsa-miR-595,KRT28
hsa-miR-595,LAMP1
hsa-miR-595,LCP2
hsa-miR-595,LGI1
hsa-miR-595,LRP2
hsa-miR-595,LTBR
hsa-miR-595,LYRM4
hsa-miR-595,MACF1
hsa-miR-595,MAPK9
hsa-miR-595,MARS2
hsa-miR-595,MBD3L2
hsa-miR-595,MBD5
hsa-miR-595,MET
hsa-miR-595,MICAL2
hsa-miR-595,MLLT4
hsa-miR-595,MOBP
hsa-miR-595,MPP3
hsa-miR-595,NBEAL1
hsa-miR-595,NDN
hsa-miR-595,NEFH
hsa-miR-595,NEK9
hsa-miR-595,NLK
hsa-miR-595,NOSTRIN
hsa-miR-595,NRBF2
hsa-miR-595,NRN1
hsa-miR-595,NXPH1
hsa-miR-595,ODC1
hsa-miR-595,ONECUT1
hsa-miR-595,OTUB1
hsa-miR-595,PARD6A
hsa-miR-595,PBX2
hsa-miR-595,PBX3
hsa-miR-595,PCBP2
hsa-miR-595,PCP4L1
hsa-miR-595,PDE4D
hsa-miR-595,PEG3
hsa-miR-595,PFN2
hsa-miR-595,PHACTR3
hsa-miR-595,PLAU
hsa-miR-595,POLR2G
hsa-miR-595,PPIL3
hsa-miR-595,PREP
hsa-miR-595,PRKCH
hsa-miR-595,PRRG1
hsa-miR-595,RAB3GAP1
hsa-miR-595,RASGEF1A
hsa-miR-595,REXO1L1
hsa-miR-595,RGS7
hsa-miR-595,RGS9
hsa-miR-595,RHEBL1
hsa-miR-595,RSPO1
hsa-miR-595,SAA4
hsa-miR-595,SCAMP3
hsa-miR-595,SEC11A
hsa-miR-595,SETD1A
hsa-miR-595,SH3GL3
hsa-miR-595,SLC11A1
hsa-miR-595,SLC22A15
hsa-miR-595,SLTM
hsa-miR-595,SNRPN
hsa-miR-595,SPATA5L1
hsa-miR-595,SPTLC3
hsa-miR-595,SREK1
hsa-miR-595,STK33
hsa-miR-595,STMN1
hsa-miR-595,SUOX
hsa-miR-595,SYNCRIP
hsa-miR-595,TACC2
hsa-miR-595,TAF5
hsa-miR-595,TANC2
hsa-miR-595,TEK
hsa-miR-595,TES
hsa-miR-595,TESK1
hsa-miR-595,TGFBI
hsa-miR-595,TLK1
hsa-miR-595,TMEM139
hsa-miR-595,TMEM176B
hsa-miR-595,TMEM27
hsa-miR-595,TRAF3
hsa-miR-595,TTC39C
hsa-miR-595,USP34
hsa-miR-595,USP8
hsa-miR-595,UXS1
hsa-miR-595,WAC
hsa-miR-595,WDR43
hsa-miR-595,WFDC6
hsa-miR-595,YWHAQ
hsa-miR-595,ZBTB37
hsa-miR-595,ZFP91
hsa-miR-595,ZIC4
hsa-miR-595,ZNF143
hsa-miR-595,ZNF259
hsa-miR-596,ABI3BP
hsa-miR-596,ACPP
hsa-miR-596,ADAMTS7
hsa-miR-596,AGER
hsa-miR-596,ALDH4A1
hsa-miR-596,ANKS1B
hsa-miR-596,ARIH2
hsa-miR-596,ARL6IP4
hsa-miR-596,ASB9
hsa-miR-596,ASCC2
hsa-miR-596,ATAT1
hsa-miR-596,ATP8A1
hsa-miR-596,ATXN1
hsa-miR-596,ATXN7L3
hsa-miR-596,B4GALT2
hsa-miR-596,BCL2L11
hsa-miR-596,BCL2L2
hsa-miR-596,BIN2
hsa-miR-596,BNIP3L
hsa-miR-596,BRD4
hsa-miR-596,C8orf44
hsa-miR-596,CACNA1I
hsa-miR-596,CALCA
hsa-miR-596,CAMKK1
hsa-miR-596,CD164L2
hsa-miR-596,CD79B
hsa-miR-596,CFL1
hsa-miR-596,CHD4
hsa-miR-596,CHRDL1
hsa-miR-596,CLPTM1
hsa-miR-596,CNTN3
hsa-miR-596,COL9A2
hsa-miR-596,COLQ
hsa-miR-596,CPXM1
hsa-miR-596,CREB3L2
hsa-miR-596,CRELD1
hsa-miR-596,CRTAP
hsa-miR-596,CRTC3
hsa-miR-596,CSTA
hsa-miR-596,DAGLA
hsa-miR-596,DGKG
hsa-miR-596,DLX6
hsa-miR-596,DPYSL2
hsa-miR-596,DUSP13
hsa-miR-596,EIF2B5
hsa-miR-596,EP400NL
hsa-miR-596,EPHB3
hsa-miR-596,EVI5L
hsa-miR-596,FAM100A
hsa-miR-596,FBXL5
hsa-miR-596,FOXJ1
hsa-miR-596,FUT5
hsa-miR-596,GAGE12B
hsa-miR-596,GAGE3
hsa-miR-596,GGA3
hsa-miR-596,GLP1R
hsa-miR-596,GNAS
hsa-miR-596,GPR173
hsa-miR-596,GPRIN1
hsa-miR-596,GRIA1
hsa-miR-596,GRIPAP1
hsa-miR-596,GUCA2B
hsa-miR-596,HAO1
hsa-miR-596,HAS3
hsa-miR-596,HKDC1
hsa-miR-596,HMGA1
hsa-miR-596,HSD11B1
hsa-miR-596,IGF2BP2
hsa-miR-596,IL13RA1
hsa-miR-596,ILK
hsa-miR-596,IRAK2
hsa-miR-596,KAT8
hsa-miR-596,KCNA7
hsa-miR-596,KCND1
hsa-miR-596,KDM3B
hsa-miR-596,KIRREL
hsa-miR-596,KRT32
hsa-miR-596,LDLRAD2
hsa-miR-596,LMBR1L
hsa-miR-596,LMTK3
hsa-miR-596,LYPLA2
hsa-miR-596,MAML1
hsa-miR-596,MANBAL
hsa-miR-596,MAP1LC3A
hsa-miR-596,MAPK13
hsa-miR-596,MATN4
hsa-miR-596,MLL
hsa-miR-596,MSH5
hsa-miR-596,MXD4
hsa-miR-596,MXRA7
hsa-miR-596,MYLK2
hsa-miR-596,NADKD1
hsa-miR-596,NCDN
hsa-miR-596,NCKAP1L
hsa-miR-596,NDE1
hsa-miR-596,NDUFA4L2
hsa-miR-596,NFATC3
hsa-miR-596,NFYC
hsa-miR-596,NXF5
hsa-miR-596,OLIG3
hsa-miR-596,PARK2
hsa-miR-596,PHF21A
hsa-miR-596,PHLPP1
hsa-miR-596,PPP5C
hsa-miR-596,PREX2
hsa-miR-596,PRRG2
hsa-miR-596,PTPN23
hsa-miR-596,RALY
hsa-miR-596,RARG
hsa-miR-596,RELA
hsa-miR-596,RFNG
hsa-miR-596,RFX1
hsa-miR-596,RGS14
hsa-miR-596,SCRN2
hsa-miR-596,SEC24C
hsa-miR-596,SEMA3B
hsa-miR-596,SF3B3
hsa-miR-596,SFSWAP
hsa-miR-596,SLC44A2
hsa-miR-596,SLPI
hsa-miR-596,SORBS2
hsa-miR-596,SPHK2
hsa-miR-596,SYT2
hsa-miR-596,TESK2
hsa-miR-596,TMEM131
hsa-miR-596,TMSB4XP8
hsa-miR-596,TNRC6B
hsa-miR-596,TPRA1
hsa-miR-596,TRIM46
hsa-miR-596,TRMT2B
hsa-miR-596,TSPYL2
hsa-miR-596,ULK2
hsa-miR-596,VDAC2
hsa-miR-596,VPS37D
hsa-miR-596,ZC2HC1C
hsa-miR-596,ZNF318
hsa-miR-596,ZNF335
hsa-miR-596,ZNF384
hsa-miR-597,ACPP
hsa-miR-597,AMELX
hsa-miR-597,ANK2
hsa-miR-597,AP5S1
hsa-miR-597,ARFGAP3
hsa-miR-597,ARRDC2
hsa-miR-597,ASCC3
hsa-miR-597,ASIC2
hsa-miR-597,ATP1A4
hsa-miR-597,ATP2A1
hsa-miR-597,BCL11B
hsa-miR-597,BCL6B
hsa-miR-597,BRIP1
hsa-miR-597,BTBD3
hsa-miR-597,C10orf35
hsa-miR-597,C4orf17
hsa-miR-597,CACNB2
hsa-miR-597,CALCA
hsa-miR-597,CARTPT
hsa-miR-597,CCNL2
hsa-miR-597,CD19
hsa-miR-597,CEPT1
hsa-miR-597,CHD7
hsa-miR-597,CKAP5
hsa-miR-597,CNOT3
hsa-miR-597,CNOT4
hsa-miR-597,CRISP1
hsa-miR-597,CSNK1D
hsa-miR-597,DDB2
hsa-miR-597,DIP2B
hsa-miR-597,DMRT3
hsa-miR-597,DOK4
hsa-miR-597,DUS2L
hsa-miR-597,EDC4
hsa-miR-597,EFNA5
hsa-miR-597,EIF4E3
hsa-miR-597,ELAC1
hsa-miR-597,FHOD3
hsa-miR-597,FOS
hsa-miR-597,FOXP2
hsa-miR-597,FUT8
hsa-miR-597,GABRA2
hsa-miR-597,GMCL1P1
hsa-miR-597,GOT2
hsa-miR-597,GPR128
hsa-miR-597,GPR158
hsa-miR-597,GPR56
hsa-miR-597,HDC
hsa-miR-597,HKDC1
hsa-miR-597,IL10
hsa-miR-597,INHBA
hsa-miR-597,IPO7
hsa-miR-597,KCND2
hsa-miR-597,KLHL13
hsa-miR-597,MARVELD2
hsa-miR-597,MICALCL
hsa-miR-597,MOSPD1
hsa-miR-597,NISCH
hsa-miR-597,NRG1
hsa-miR-597,PAX3
hsa-miR-597,PDSS2
hsa-miR-597,PHF15
hsa-miR-597,PKHD1
hsa-miR-597,PLCXD3
hsa-miR-597,PPP1R12C
hsa-miR-597,PPP1R3F
hsa-miR-597,PPYR1
hsa-miR-597,PRKAG1
hsa-miR-597,PRKAR2A
hsa-miR-597,PRR3
hsa-miR-597,PTGS1
hsa-miR-597,PTOV1
hsa-miR-597,PTPLAD2
hsa-miR-597,PVR
hsa-miR-597,RBM5
hsa-miR-597,RGS9
hsa-miR-597,RHOA
hsa-miR-597,RPRM
hsa-miR-597,RPS4X
hsa-miR-597,RRBP1
hsa-miR-597,RSL24D1
hsa-miR-597,SCAF4
hsa-miR-597,SH3GLB1
hsa-miR-597,SLAIN1
hsa-miR-597,SLC18A2
hsa-miR-597,SLC4A5
hsa-miR-597,SLC6A4
hsa-miR-597,SLCO1B3
hsa-miR-597,SLCO2B1
hsa-miR-597,SNW1
hsa-miR-597,SRPX
hsa-miR-597,SS18L1
hsa-miR-597,STX8
hsa-miR-597,TAF15
hsa-miR-597,TASP1
hsa-miR-597,THAP11
hsa-miR-597,THRA
hsa-miR-597,TNFAIP8
hsa-miR-597,TRAPPC3
hsa-miR-597,TRIM52
hsa-miR-597,TRIOBP
hsa-miR-597,TTLL6
hsa-miR-597,TXN
hsa-miR-597,UBE2Z
hsa-miR-597,USP31
hsa-miR-597,USP47
hsa-miR-597,VEGFB
hsa-miR-597,VWA5A
hsa-miR-597,WDR67
hsa-miR-597,WLS
hsa-miR-597,YIPF6
hsa-miR-597,ZCCHC11
hsa-miR-597,ZFAND3
hsa-miR-597,ZMYND11
hsa-miR-597,ZNF436
hsa-miR-598,AKT3
hsa-miR-598,ANXA1
hsa-miR-598,ANXA2P1
hsa-miR-598,ART3
hsa-miR-598,ATG9B
hsa-miR-598,B3GALT2
hsa-miR-598,BCOR
hsa-miR-598,C10orf129
hsa-miR-598,C3orf25
hsa-miR-598,CA7
hsa-miR-598,CCDC33
hsa-miR-598,CDA
hsa-miR-598,CDC20B
hsa-miR-598,CHD5
hsa-miR-598,CLCN5
hsa-miR-598,COX7A2L
hsa-miR-598,CPSF6
hsa-miR-598,CRISP3
hsa-miR-598,CSH2
hsa-miR-598,CSHL1
hsa-miR-598,DUSP28
hsa-miR-598,E2F1
hsa-miR-598,FBXL20
hsa-miR-598,FKBP4
hsa-miR-598,GAB1
hsa-miR-598,GNB1
hsa-miR-598,GOLGA2P5
hsa-miR-598,GRAMD3
hsa-miR-598,GRIN2A
hsa-miR-598,GRIN2C
hsa-miR-598,HIBCH
hsa-miR-598,HOXD11
hsa-miR-598,IL1R1
hsa-miR-598,IL1RAPL1
hsa-miR-598,ISOC1
hsa-miR-598,JAG1
hsa-miR-598,KMO
hsa-miR-598,LINC00246A
hsa-miR-598,LINGO1
hsa-miR-598,LRRFIP1
hsa-miR-598,MAPK9
hsa-miR-598,MAX
hsa-miR-598,MCF2L
hsa-miR-598,MED12L
hsa-miR-598,MEIS2
hsa-miR-598,MPZ
hsa-miR-598,MTF1
hsa-miR-598,NDN
hsa-miR-598,NEUROD6
hsa-miR-598,NTN4
hsa-miR-598,NUBPL
hsa-miR-598,NXF2
hsa-miR-598,OR7E91P
hsa-miR-598,OTUD1
hsa-miR-598,P4HA1
hsa-miR-598,PAEP
hsa-miR-598,PARPBP
hsa-miR-598,PAX3
hsa-miR-598,PCDH1
hsa-miR-598,PCDH11X
hsa-miR-598,PDCD5
hsa-miR-598,PDLIM7
hsa-miR-598,PELI1
hsa-miR-598,PIGF
hsa-miR-598,PKIB
hsa-miR-598,PKP3
hsa-miR-598,PKP4
hsa-miR-598,POFUT1
hsa-miR-598,PPM1M
hsa-miR-598,PPP2R2A
hsa-miR-598,PTGIR
hsa-miR-598,PTPRZ1
hsa-miR-598,PVRL3
hsa-miR-598,RASL11B
hsa-miR-598,RGS14
hsa-miR-598,SEC24B
hsa-miR-598,SEMA6D
hsa-miR-598,SH3GL3
hsa-miR-598,SIRT1
hsa-miR-598,SLC35E4
hsa-miR-598,SLC9C2
hsa-miR-598,SPIN1
hsa-miR-598,SSX2
hsa-miR-598,STARD3NL
hsa-miR-598,SUPT3H
hsa-miR-598,SUSD1
hsa-miR-598,TAPBPL
hsa-miR-598,TEX30
hsa-miR-598,THBS2
hsa-miR-598,TP53INP1
hsa-miR-598,UBE2D3
hsa-miR-598,VLDLR
hsa-miR-598,WFIKKN1
hsa-miR-598,YWHAH
hsa-miR-599,ABCA10
hsa-miR-599,ABHD14A
hsa-miR-599,ACSL6
hsa-miR-599,ACVR2B
hsa-miR-599,ADAM12
hsa-miR-599,ADIG
hsa-miR-599,ADK
hsa-miR-599,ALDOB
hsa-miR-599,AMELX
hsa-miR-599,ANKRD13B
hsa-miR-599,ARHGAP30
hsa-miR-599,ARHGDIB
hsa-miR-599,ARHGEF9
hsa-miR-599,ARL5B
hsa-miR-599,ASB7
hsa-miR-599,ATP1A4
hsa-miR-599,BAIAP2
hsa-miR-599,BCL11A
hsa-miR-599,BCL11B
hsa-miR-599,BCL2L15
hsa-miR-599,BHLHE41
hsa-miR-599,BIRC6
hsa-miR-599,BNC2
hsa-miR-599,BOD1L1
hsa-miR-599,BRSK1
hsa-miR-599,BSDC1
hsa-miR-599,BST1
hsa-miR-599,BTBD16
hsa-miR-599,BTG1
hsa-miR-599,C10orf35
hsa-miR-599,C10orf68
hsa-miR-599,C11orf68
hsa-miR-599,C14orf102
hsa-miR-599,C15orf41
hsa-miR-599,C17orf53
hsa-miR-599,C1orf94
hsa-miR-599,C8orf47
hsa-miR-599,C9orf24
hsa-miR-599,C9orf41
hsa-miR-599,CA2
hsa-miR-599,CAPN12
hsa-miR-599,CARTPT
hsa-miR-599,CBFA2T2
hsa-miR-599,CCDC107
hsa-miR-599,CCDC62
hsa-miR-599,CCKBR
hsa-miR-599,CD9
hsa-miR-599,CEACAM3
hsa-miR-599,CEBPB
hsa-miR-599,CERS6
hsa-miR-599,CHCHD10
hsa-miR-599,CHCHD8
hsa-miR-599,CHGB
hsa-miR-599,CHN2
hsa-miR-599,CHST9
hsa-miR-599,CKMT2
hsa-miR-599,CLASP2
hsa-miR-599,CLPX
hsa-miR-599,CNTN6
hsa-miR-599,CNTNAP2
hsa-miR-599,CREB3L3
hsa-miR-599,CRISP1
hsa-miR-599,CRY1
hsa-miR-599,CRYZL1
hsa-miR-599,CSH2
hsa-miR-599,CSNK1G1
hsa-miR-599,CSNK2A2
hsa-miR-599,CXCL14
hsa-miR-599,CXorf22
hsa-miR-599,CXXC1P1
hsa-miR-599,CYP4B1
hsa-miR-599,DACH2
hsa-miR-599,DCST2
hsa-miR-599,DDX4
hsa-miR-599,DHX15
hsa-miR-599,DLG2
hsa-miR-599,DMC1
hsa-miR-599,DSCAML1
hsa-miR-599,DYRK1A
hsa-miR-599,EBF1
hsa-miR-599,EBP
hsa-miR-599,EIF4E
hsa-miR-599,ENTPD1
hsa-miR-599,EPCAM
hsa-miR-599,ERBB3
hsa-miR-599,FAM123B
hsa-miR-599,FAM189B
hsa-miR-599,FAM24A
hsa-miR-599,FAM58A
hsa-miR-599,FAM59A
hsa-miR-599,FAM5C
hsa-miR-599,FAM81A
hsa-miR-599,FAT2
hsa-miR-599,FAT3
hsa-miR-599,FCAR
hsa-miR-599,FOCAD
hsa-miR-599,FOXO1
hsa-miR-599,FOXO3
hsa-miR-599,FOXO4
hsa-miR-599,GALNT11
hsa-miR-599,GBP5
hsa-miR-599,GIGYF2
hsa-miR-599,GLYAT
hsa-miR-599,GLYATL1
hsa-miR-599,GPBP1L1
hsa-miR-599,GPR128
hsa-miR-599,GPR158
hsa-miR-599,HIRIP3
hsa-miR-599,HLA-DRB1
hsa-miR-599,HNRNPA3
hsa-miR-599,HNRNPF
hsa-miR-599,HPCAL4
hsa-miR-599,HRASLS5
hsa-miR-599,IDH3A
hsa-miR-599,IFIH1
hsa-miR-599,IGF1
hsa-miR-599,IL16
hsa-miR-599,ING3
hsa-miR-599,INO80C
hsa-miR-599,INO80E
hsa-miR-599,INPP5F
hsa-miR-599,IQCB1
hsa-miR-599,IRAK2
hsa-miR-599,ITGB8
hsa-miR-599,JMJD1C
hsa-miR-599,KAT6A
hsa-miR-599,KCNMB4
hsa-miR-599,KDM2B
hsa-miR-599,KIAA0146
hsa-miR-599,KPNA3
hsa-miR-599,KRT24
hsa-miR-599,LMCD1
hsa-miR-599,LRRC4C
hsa-miR-599,LRRC59
hsa-miR-599,LRRC8D
hsa-miR-599,LRRFIP2
hsa-miR-599,LZIC
hsa-miR-599,MAF
hsa-miR-599,MBD5
hsa-miR-599,ME1
hsa-miR-599,MECP2
hsa-miR-599,MICALCL
hsa-miR-599,MID2
hsa-miR-599,MINA
hsa-miR-599,MNAT1
hsa-miR-599,MOG
hsa-miR-599,MS4A4A
hsa-miR-599,MXI1
hsa-miR-599,MYH2
hsa-miR-599,NAA50
hsa-miR-599,NAB2
hsa-miR-599,NEUROD2
hsa-miR-599,NEUROD6
hsa-miR-599,NFIA
hsa-miR-599,NKX2-1
hsa-miR-599,NMB
hsa-miR-599,NMI
hsa-miR-599,NNT
hsa-miR-599,NR2E1
hsa-miR-599,NRG1
hsa-miR-599,NSL1
hsa-miR-599,NTNG1
hsa-miR-599,NUFIP2
hsa-miR-599,NUP35
hsa-miR-599,OMA1
hsa-miR-599,PAFAH1B1
hsa-miR-599,PAPPA
hsa-miR-599,PATL1
hsa-miR-599,PAX9
hsa-miR-599,PCNXL2
hsa-miR-599,PDE1C
hsa-miR-599,PDE3A
hsa-miR-599,PDE4B
hsa-miR-599,PDLIM5
hsa-miR-599,PDRG1
hsa-miR-599,PEA15
hsa-miR-599,PHACTR4
hsa-miR-599,PIGL
hsa-miR-599,PIP5K1B
hsa-miR-599,PLA2G3
hsa-miR-599,PLEKHG4B
hsa-miR-599,POLB
hsa-miR-599,POLI
hsa-miR-599,POLR3D
hsa-miR-599,PPCS
hsa-miR-599,PPP1R14D
hsa-miR-599,PPP1R9B
hsa-miR-599,PRRC2C
hsa-miR-599,PTGFR
hsa-miR-599,PTPN4
hsa-miR-599,PTPRD
hsa-miR-599,QRICH1
hsa-miR-599,RABGAP1L
hsa-miR-599,RARB
hsa-miR-599,RARS
hsa-miR-599,RASGEF1C
hsa-miR-599,RASL10B
hsa-miR-599,RASSF2
hsa-miR-599,RBPJ
hsa-miR-599,RFX1
hsa-miR-599,RGL3
hsa-miR-599,RING1
hsa-miR-599,RNF186
hsa-miR-599,SAMD13
hsa-miR-599,SCG5
hsa-miR-599,SEPHS1
hsa-miR-599,SEPP1
hsa-miR-599,SGIP1
hsa-miR-599,SH3GL3
hsa-miR-599,SH3GLB1
hsa-miR-599,SIRPD
hsa-miR-599,SLC30A10
hsa-miR-599,SLC41A2
hsa-miR-599,SLC6A4
hsa-miR-599,SLCO5A1
hsa-miR-599,SLFN13
hsa-miR-599,SMAD4
hsa-miR-599,SMEK1
hsa-miR-599,SNX27
hsa-miR-599,SOCS6
hsa-miR-599,SORCS1
hsa-miR-599,SPAG9
hsa-miR-599,SPINT4
hsa-miR-599,SRSF3
hsa-miR-599,STX16
hsa-miR-599,TANC2
hsa-miR-599,TAOK3
hsa-miR-599,TBL1XR1
hsa-miR-599,TCF20
hsa-miR-599,TEAD1
hsa-miR-599,TFAP2A
hsa-miR-599,TMEM154
hsa-miR-599,TNF
hsa-miR-599,TNRC6B
hsa-miR-599,TRERF1
hsa-miR-599,TRIM62
hsa-miR-599,TRUB2
hsa-miR-599,TSHZ1
hsa-miR-599,TTBK2
hsa-miR-599,TXNDC12
hsa-miR-599,UBAP1
hsa-miR-599,UNC5C
hsa-miR-599,UVRAG
hsa-miR-599,VBP1
hsa-miR-599,VEZT
hsa-miR-599,VPS11
hsa-miR-599,VPS13D
hsa-miR-599,VPS37A
hsa-miR-599,VPS45
hsa-miR-599,VSIG4
hsa-miR-599,WDR64
hsa-miR-599,WDR72
hsa-miR-599,WDR77
hsa-miR-599,XAGE2
hsa-miR-599,XG
hsa-miR-599,XPOT
hsa-miR-599,YTHDC2
hsa-miR-599,ZCCHC14
hsa-miR-599,ZDHHC16
hsa-miR-599,ZNF248
hsa-miR-599,ZNF280C
hsa-miR-599,ZNF704
hsa-miR-599,ZNF763
hsa-miR-600,ACVR2B
hsa-miR-600,ADARB1
hsa-miR-600,AFF4
hsa-miR-600,AFM
