,pval,variance
SLC16A13,0.0,0.12374830891128961
UBAC2-AS1,0.0,0.12373844136027665
STAP2,0.0,0.12371868641714365
RP11-315I20.1,0.0,0.12365049678690913
PTGS2,0.0,0.12364271073827239
MAP6D1,0.0,0.12362558756068623
ZNF165,0.0,0.12359485196747289
RP11-430H10.1,0.0,0.12359407269030759
RP11-474G23.2,0.0,0.12358257653541643
ARL6,0.0,0.12353922028516977
ARMCX4,0.0,0.12348239965798896
GPSM2,0.0,0.12346348285143283
PDP2,0.0,0.1233377908159764
AIFM3,0.0,0.12329635281515247
RP6-99M1.2,0.0,0.12327357590284595
LPP-AS2,0.0,0.12327346720215764
TVP23C,0.0,0.1230882753908004
DDR1,0.0,0.12306405155201391
HARBI1,0.0,0.12301038156495421
RPS6KA2,0.0,0.12292112894767375
ZNF667,0.0,0.1228720333455356
FAM174B,0.0,0.122858560147381
EFCAB7,0.0,0.12280206758866548
ZNF442,0.0,0.1226339293004883
ENC1,0.0,0.12253487703015115
CCSAP,0.0,0.12225342905823766
RP11-383H13.1,0.0,0.12215894566395837
RP11-84C10.2,0.0,0.12214165290136887
NEK11,0.0,0.1219767490902178
C1orf172,0.0,0.12191170088428686
SMAD1,0.0,0.12186077969195631
RP4-798A10.2,0.0,0.12169595831093832
RNF43,0.0,0.12168979648547348
NBPF3,0.0,0.1216552349852381
RP11-326F20.5,0.0,0.12159631845514475
PLEKHG4,0.0,0.12146887936710807
RP5-1050D4.3,0.0,0.12145014536119006
RP11-98I9.4,0.0,0.12140458192673137
KDM8,0.0,0.12136254536107766
AC009299.3,0.0,0.12128674836607092
EPHX1,0.0,0.12124999605197645
TRIM46,0.0,0.12118497110454539
ZNF852,0.0,0.1211625938515942
U47924.30,0.0,0.12112979342159758
EML6,0.0,0.12112209646366488
CTD-2007H13.3,0.0,0.12109924707463829
C3,0.0,0.12104039446350337
RP11-74E22.3,0.0,0.12095729936104996
TUBG2,0.0,0.12094572932099926
ANKS6,0.0,0.12094528440847489
DKFZP434E1119,0.0,0.12085912570832397
RP11-142C4.6,0.0,0.12083382600380703
RP11-894P9.1,0.0,0.12080023552618532
ZSWIM1,0.0,0.12077996987263098
SUV39H2,0.0,0.12069093425835187
FANCE,0.0,0.12066070735140295
IL12RB2,0.0,0.1205715586635245
ZNF503,0.0,0.12051329499743493
ADAT3,0.0,0.12045803276474172
POPDC2,0.0,0.12041018543002904
RP11-672L10.6,0.0,0.12037597921579296
EFHC2,0.0,0.1203435227053867
DIP2C,0.0,0.12026470199127175
EPHA4,0.0,0.12022484368213561
NAA60,0.0,0.12019982934445067
KLHL17,0.0,0.12014291625458833
PTGDR2,0.0,0.12012258212237062
ZNF443,0.0,0.12007429411818395
LINC00886,0.0,0.12004239394040242
STARD8,0.0,0.12000136470527159
CLDND2,0.0,0.11994850017384612
TMEM45B,0.0,0.11992194447641896
CCND1,0.0,0.11991028849192707
ARL17A,0.0,0.11988459398148309
SLC24A1,0.0,0.11984106421384626
RGL1,0.0,0.11974482932728504
CTD-2035E11.5,0.0,0.11969623355026886
RP11-337C18.8,0.0,0.11969402768589515
GNAI1,0.0,0.11965611868515533
RP11-428J1.5,0.0,0.11955754279847972
C8orf31,0.0,0.11952243325421236
RP5-1085F17.3,0.0,0.11948521041548289
CTD-2256P15.4,0.0,0.11936183238406739
FAM3B,0.0,0.11930775777510903
FAM72A,0.0,0.11929440118153835
ARHGAP29,0.0,0.1192780456896981
ZNF417,0.0,0.1192134570254332
GALR2,0.0,0.1191086580692852
TPM2,0.0,0.11900415282002012
SMPD3,0.0,0.11896297729296336
PLXNA3,0.0,0.11895053821612105
ITPKC,0.0,0.1188555393568556
RP13-516M14.1,0.0,0.11884640498667638
RP11-309G3.3,0.0,0.11882644449742581
LOXL1,0.0,0.1187918404797745
PRDM8,0.0,0.11875672034183209
AL627309.1,0.0,0.1186492240770647
RP11-950C14.3,0.0,0.11862131590519805
DBF4B,0.0,0.1186163417182211
NKAPL,0.0,0.118588875539311
RP11-215P8.3,0.0,0.11856347806004722
FBXL14,0.0,0.11855525288800316
FAM89A,0.0,0.11845642211615415
ZNF155,0.0,0.11836816674688674
UTF1,0.0,0.11835037529125779
CPAMD8,0.0,0.11825386027631166
CCL4L2,0.0,0.11822457861899839
RP11-348F1.2,0.0,0.11819297787574318
RGS9,0.0,0.11806824888007647
WBP2NL,0.0,0.11804938577666992
HMGN3-AS1,0.0,0.11790249653546069
CXCL3,0.0,0.1177871102968107
NAP1L2,0.0,0.11778153071093198
CTD-2368P22.1,0.0,0.11762218783252398
GTF3C4,0.0,0.11748944894466008
NR2C2,0.0,0.11747157856642779
EPB42,0.0,0.11746673267400065
TMEM241,0.0,0.11737389944123768
C4orf36,0.0,0.1173352672021751
MTBP,0.0,0.11733433488446311
YES1,0.0,0.11728740780738246
RP11-258C19.7,0.0,0.11724843906166502
RP11-73K9.2,0.0,0.11719138628635174
BACE1,0.0,0.11717446227373943
ZNF490,0.0,0.1170844851492678
CACFD1,0.0,0.11706146674491398
STK36,0.0,0.116977143282239
TPRN,0.0,0.1169217992985949
MYO1D,0.0,0.11676695364823024
RP11-867G23.8,0.0,0.11673659586135901
SLC37A2,0.0,0.11668002665023398
ZNF543,0.0,0.11667681541386671
CCDC157,0.0,0.11660508041808239
AC025335.1,0.0,0.11641584076939401
CTD-3193K9.4,0.0,0.11639757732053146
REPS2,0.0,0.11636711465335975
PVRL1,0.0,0.11616717848559653
LRRC48,0.0,0.11616410925690344
ARHGEF39,0.0,0.11601268473224396
RP11-104N10.1,0.0,0.11591483260799687
THBS1,0.0,0.115885848021075
PYGM,0.0,0.11579392003067676
PLK4,0.0,0.11575578176560812
NAGS,0.0,0.11562728108726585
AC116366.6,0.0,0.1155517353628254
TMEM88,0.0,0.11546741734235337
RP5-1103G7.4,0.0,0.11544028391416321
GPR34,0.0,0.11543139297930975
ZNF484,0.0,0.1153452754663775
C1orf198,0.0,0.11530669863992252
NUDT17,0.0,0.11527864762290042
MAGIX,0.0,0.11525532510383536
PVR,0.0,0.11522984660432127
ZNF354C,0.0,0.11514245223526041
ADAT2,0.0,0.1151054550955098
RP11-582J16.5,0.0,0.11507368113793516
UGT8,0.0,0.1149724934746539
ZNF416,0.0,0.11496735172523964
RPH3A,0.0,0.11482110650345705
CAMKK1,0.0,0.11479621492188397
HIST1H3A,0.0,0.11477154191356732
RP11-385F7.1,0.0,0.11468821586488484
B4GALNT3,0.0,0.11453744718379705
MARS2,0.0,0.1145315986001182
SETD9,0.0,0.11433468414843966
RP1-315G1.3,0.0,0.11427198687930513
ALG9,0.0,0.11416987081183252
ALG1L,0.0,0.11416944291890668
SLC22A4,0.0,0.11385189231123458
ARHGEF11,0.0,0.11378921270455997
USP3-AS1,0.0,0.11377660578390054
MAPK11,0.0,0.11376124289397409
SEPT10,0.0,0.11373253991890706
ST6GALNAC1,0.0,0.11373166539615516
SNIP1,0.0,0.11372789675656209
AC011558.5,0.0,0.1136325669744528
SLC5A10,0.0,0.11345187497495947
SLC30A4,0.0,0.11341920003810621
RP5-943J3.2,0.0,0.11333699179020584
RP5-1125A11.1,0.0,0.11332736679442962
HOOK1,0.0,0.11329546719905156
FAM114A1,0.0,0.11325773397229726
HP,0.0,0.11325477965781637
ZNF286A,0.0,0.11323614728850816
CMC4,0.0,0.11303612939009391
SLC25A30,0.0,0.11302020477210097
TEC,0.0,0.11293947521869395
MAP3K9,0.0,0.1128139791656356
ZNF619,0.0,0.11278039249994347
PLCL1,0.0,0.11276708436114788
HSPA1L,0.0,0.11270075106241581
RRAGD,0.0,0.11267400522871242
ZNF80,0.0,0.11262263609429507
MSH5,0.0,0.11250590374344535
APOOL,0.0,0.11250329391649394
LAYN,0.0,0.11247769971320848
CCDC146,0.0,0.11247155244281991
RP11-701P16.5,0.0,0.11246845366786726
LL22NC03-75H12.2,0.0,0.11236635899708437
RP11-367J11.3,0.0,0.11231078746171112
RP3-455J7.4,0.0,0.11221528207670381
GPAM,0.0,0.11220956065464113
AC004257.3,0.0,0.11220327441113671
TNKS2-AS1,0.0,0.11217182214432976
RAB11FIP5,0.0,0.11210798069641495
CDC7,0.0,0.11202884604659914
RP11-527L4.5,0.0,0.1118804606509251
AXIN2,0.0,0.11175522772873583
KRT72,0.0,0.11165848768263109
ZNF813,0.0,0.11165427001369194
KIF5C,0.0,0.11154859907189943
AC005253.2,0.0,0.11154001729608436
ZNF670,0.0,0.11151999827225502
CTSK,0.0,0.11151585583729505
CAMK2N1,0.0,0.11150860152854537
LDHD,0.0,0.11149145234988282
AP000442.1,0.0,0.1114486562077112
EBI3,0.0,0.11140098805771882
DRAXIN,0.0,0.11137562683365558
NANP,0.0,0.11135582651823656
AVIL,0.0,0.11126577591670413
XRCC3,0.0,0.11120306378768086
ZNF324B,0.0,0.11118737092501434
ANPEP,0.0,0.11118246073266835
AC097713.4,0.0,0.11117080472513226
SLC27A4,0.0,0.11110480305924886
UBE2C,0.0,0.11108091590309513
FANK1,0.0,0.11101467576333489
EPB41L5,0.0,0.11095349184435119
MYO1E,0.0,0.11094079643854507
CRYBG3-1,0.0,0.1108832252578708
MBOAT2,0.0,0.11083498141183397
PSPN,0.0,0.1108121141613713
C5orf42,0.0,0.11065854154970456
RP11-16E12.1,0.0,0.11064213498566619
FAM21A,0.0,0.11060586527019539
SAMD12,0.0,0.11058229122286894
RP5-1024G6.7,0.0,0.11056035190006752
IRS1,0.0,0.11048693342532817
PRMT5-AS1,0.0,0.11045408459728773
C1orf233,0.0,0.11043094543641031
ZNF513,0.0,0.11039782618991058
ZNF554,0.0,0.11037658310928518
C19orf35,0.0,0.11024643722986145
TSTD3,0.0,0.1102399268375342
MARC2,0.0,0.11019456019983632
CTB-55O6.4,0.0,0.11012588790274108
RP1-28O10.1,0.0,0.10995913089587771
MITF,0.0,0.10988000690239329
ZNF613,0.0,0.10971298064054837
FAM111B,0.0,0.10964656169019664
FKBP7,0.0,0.10959510662642781
IFT122,0.0,0.1095789229481175
GPRASP1,0.0,0.10954609779964637
CTC-297N7.5,0.0,0.10949808824056326
ARHGAP32,0.0,0.10949113606251332
RP11-76E17.3,0.0,0.10938388374449974
ACRC,0.0,0.1093767594023144
ZNF461,0.0,0.10936506716866434
CLSPN,0.0,0.10936428748584574
WLS,0.0,0.1093191444494002
DNAAF1,0.0,0.10930946786896666
OSGIN1,0.0,0.10929564344452983
KLRC4,0.0,0.10919484583175519
PDZD7,0.0,0.10918200898170237
RPS6KL1,0.0,0.10916996451366925
ZNF596,0.0,0.10914017959837073
CTD-2366F13.1,0.0,0.10912402500365986
RP11-730K11.1,0.0,0.10903636863217817
HIST3H2A,0.0,0.1090157105069143
RP5-1021I20.1,0.0,0.10891336791441819
RP11-506M13.3,0.0,0.10883108393585712
SLC16A1-AS1,0.0,0.10881657298974469
FCHO2,0.0,0.10878881725254241
MORN4,0.0,0.10871233184880158
LINC00422,0.0,0.10857760763969866
FSD1,0.0,0.10855526258722102
PDZK1IP1,0.0,0.10854683309904088
RP4-610C12.3,0.0,0.10852523534828579
AC159540.1,0.0,0.10850581608200405
LINC00893,0.0,0.10848461510881179
LINC00264,0.0,0.10844845437673593
ARVCF,0.0,0.10837459177229553
RP11-440L14.1,0.0,0.10836772340229
CTD-2035E11.4,0.0,0.10830886299136304
ZNF19,0.0,0.1082162421719251
CXorf23,0.0,0.1082015048605022
AL353354.2,0.0,0.10807137511099826
CAND2,0.0,0.10802760374354595
RP11-973H7.1,0.0,0.10796919529881134
PARPBP,0.0,0.10795721583597391
CTD-2288F12.1,0.0,0.10795568065821066
AGRN,0.0,0.10789548387454229
CCNE1,0.0,0.10784556486743299
CARNS1,0.0,0.10781642412484631
RP11-1008C21.1,0.0,0.1077466070435866
TAS2R14,0.0,0.107671670277549
RP11-1060J15.4,0.0,0.10763904942938185
LINC00694,0.0,0.10761109904500374
TMIE,0.0,0.10759352833713297
CHST10,0.0,0.10750744734097345
PRPF40B,0.0,0.10746133157463754
CENPF,0.0,0.10745533098925239
TMCC3,0.0,0.10742675638771088
FIZ1,0.0,0.10716086974531684
STEAP4,0.0,0.10713789853163727
DLEC1,0.0,0.10712820986793
NOS3,0.0,0.10707510261694828
DLL1,0.0,0.10701984807114902
ACSBG1,0.0,0.10698208995350783
LINC00309,0.0,0.10695678598690415
ABCD2,0.0,0.10682363023172645
CEACAM1,0.0,0.10680521767072022
CCDC122,0.0,0.10677701560274869
KIF3C,0.0,0.10675462283010248
RP11-385D13.3,0.0,0.10673816592452831
RP11-1114A5.4,0.0,0.10671158708975945
ZNF441,0.0,0.10659308927977929
ZFR2,0.0,0.10658431393929975
TGFB1I1,0.0,0.10657030197031993
STX18-AS1,0.0,0.10656612872721395
TST,0.0,0.106442919651085
SOX15,0.0,0.10644214938411312
THAP9,0.0,0.10624807286965908
MFSD4,0.0,0.10615940799457578
LINC00265,0.0,0.10615793487911651
CCDC154,0.0,0.10614497396823601
MYH11,0.0,0.10608580607136403
ZNF717,0.0,0.10601438013699223
TTTY14,0.0,0.10598713727179195
RP11-1000B6.3,0.0,0.10594564940420093
RP11-395B7.4,0.0,0.1058145877580068
PRKAR2B,0.0,0.10563596299513525
HIST1H4H,0.0,0.10558458251629413
NPIPA5,0.0,0.10556742093114187
AC104532.4,0.0,0.10548763664315314
TRAF3IP1,0.0,0.10547857996399128
CUL7,0.0,0.1054523396983597
HYKK,0.0,0.10539714382314924
ME3,0.0,0.10538779062398014
RP11-60I3.5,0.0,0.10535103719694319
IGF2BP2,0.0,0.10534221903242952
RP5-935K16.1,0.0,0.10533453635752447
CTD-2369P2.2,0.0,0.10529577887711167
ACOT11,0.0,0.10525414296462719
PLLP,0.0,0.10519381265641045
MIR940,0.0,0.10517844827346294
CTTN,0.0,0.10510904966397759
GRK4,0.0,0.10508932671246368
SPATA7,0.0,0.10506123687872088
HAR1B,0.0,0.10505460703585456
STARD9,0.0,0.10495502255869282
CBLN3,0.0,0.1048905918583114
SGCA,0.0,0.10485400266444136
NT5M,0.0,0.10481036747354283
MB21D2,0.0,0.10480078383281821
PRSS36,0.0,0.1047983157652277
LMTK2,0.0,0.10468132404421103
PRTFDC1,0.0,0.10463773610814277
KLHL3,0.0,0.10455329495938061
IRAK1BP1,0.0,0.10453831683988243
AP001462.6,0.0,0.10444991255155547
BEST4,0.0,0.10434217793337633
SNTA1,0.0,0.10432905436586445
ZNF653,0.0,0.1041535791493771
CTD-2371O3.2,0.0,0.10414840875746537
AC069363.1,0.0,0.10414462644615555
BZRAP1,0.0,0.10411973366890609
RP11-181C3.1,0.0,0.10409231927987807
FBLN2,0.0,0.10402029297501826
RP11-158I9.5,0.0,0.10400483838666773
CCNJ,0.0,0.1040040046311957
NAP1L3,0.0,0.10397427414670894
IFNLR1,0.0,0.10393496916391591
VENTX,0.0,0.1039328562835126
B3GNT5,0.0,0.10387987703524944
OLFM1,0.0,0.1037648096412368
TMEM51,0.0,0.10370831921125284
HSD17B14,0.0,0.10365805448808095
RP11-603J24.5,0.0,0.1036492793194058
AP4B1-AS1,0.0,0.10359790229439203
BEX1,0.0,0.10354745986132831
SGOL1,0.0,0.10353984666435932
A2M,0.0,0.10352189032429768
TCTN2,0.0,0.10323920734182108
CTD-3074O7.12,0.0,0.10320082662712192
CXCR1,0.0,0.10304833383085746
CTD-2015H6.3,0.0,0.10299082885665836
MT3,0.0,0.102921108733794
CENPE,0.0,0.10291887687898811
TMEM201,0.0,0.10280735585671703
CDK20,0.0,0.10279396664741239
USP51,0.0,0.1027919052843907
PARS2,0.0,0.10274802661104264
RP11-135A24.4,0.0,0.10255982055088653
MAP4K3,0.0,0.10237817668799126
INCENP,0.0,0.10231973562640316
MAP7,0.0,0.10230318022013839
LYNX1,0.0,0.10228433611925325
RP11-499P20.2,0.0,0.1022822771509514
ZNF483,0.0,0.10226726270112076
BCL2L2,0.0,0.10206060986976558
RP11-452L6.1,0.0,0.10205090258283069
COPZ2,0.0,0.10200254163723121
DONSON,0.0,0.10200165221120659
ZNF283,0.0,0.10191763104001414
IFNL1,0.0,0.10190977319960542
RP5-1159O4.1,0.0,0.101893435949049
CTC-297N7.8,0.0,0.10187866822480911
TTC24,0.0,0.10187079094752963
HESX1,0.0,0.101768780821746
HSD11B1,0.0,0.10175546944282568
ITGB3,0.0,0.10173860769809204
RNF212,0.0,0.10166691531470053
GRAMD1B,0.0,0.10156016882111599
FLT3,0.0,0.10144494665785715
ANGPTL6,0.0,0.10131649031180169
RP11-432I5.1,0.0,0.10128479350005959
RP11-513I15.6,0.0,0.1012841728761271
C21orf58,0.0,0.10127294444693447
CTB-43P18.1,0.0,0.10122541332211607
BRCA2,0.0,0.10121017846026074
ZFP69B,0.0,0.10104855804476812
CLEC4C,0.0,0.10103824877021919
ZCCHC24,0.0,0.10102651539019926
RPS10P7,0.0,0.10102227295242434
AC021188.4,0.0,0.10090862816344705
LEKR1,0.0,0.10087604893977785
SLC45A3,0.0,0.10086906324844505
RBAK,0.0,0.10086163774843962
ASAH2,0.0,0.10085380172093414
ATP8B3,0.0,0.10077720448779992
PKHD1L1,0.0,0.10075623498891818
RHBDL1,0.0,0.10068897509151267
PRRT1,0.0,0.10067401168289664
MIR4453,0.0,0.10065367155297193
AL354822.1,0.0,0.10055591571558162
BIRC5,0.0,0.10042546552438479
RP11-78O7.2,0.0,0.10035045858078853
GLB1L,0.0,0.10029106483458734
MID2,0.0,0.10025482474691103
CDCA5,0.0,0.10010547782936534
KCNK7,0.0,0.0998726259696895
FLJ20306,0.0,0.099829743477704
CXCR2,0.0,0.09981761994995661
FAM161A,0.0,0.0998050649828227
LINC00211,0.0,0.09976454262282886
SHPK-1,0.0,0.09970414235316127
PLEKHA7,0.0,0.09962417850023647
MIR155HG,0.0,0.09947663658669166
ZBTB5,0.0,0.09946953677629367
RP11-960L18.1,0.0,0.09944412759330817
RP11-350F4.2,0.0,0.09939574063364982
RP11-190C22.8,0.0,0.09931604221638625
ZNF630,0.0,0.09906895051204306
CHML,0.0,0.09903787486605946
CDKN2B,0.0,0.09898761590066814
C11orf35,0.0,0.09895331537084777
PRICKLE1,0.0,0.09884882119231826
XXbac-BPG181M17.6,0.0,0.09883273150092825
IFT172,0.0,0.09880115991190802
RP1-159A19.4,0.0,0.09875753145004529
NCR3LG1,0.0,0.09872804908536251
DDX11-AS1,0.0,0.09871754915736437
AGAP4,0.0,0.09865094640903817
MSS51,0.0,0.09862059377717351
TRIM59,0.0,0.09861708770852606
KCNC3,0.0,0.09861316717628912
RP11-90P5.2,0.0,0.0985190276612249
RP11-533E19.5,0.0,0.09851315126112403
TNS1,0.0,0.09850309929012262
CCSER1,0.0,0.09847956635437066
GPRC5C,0.0,0.09841121642979628
RP11-496I9.1,0.0,0.09801437421600728
RP11-219B17.1,0.0,0.09794044511468045
AC009120.10,0.0,0.09792800335706316
MMP11,0.0,0.09783856883210335
ARHGAP19,0.0,0.0977497835475237
HOMER2,0.0,0.09773452725067569
PLEKHN1,0.0,0.09772636583670785
JAM3,0.0,0.09768307509337142
CHTF18,0.0,0.09759236314875437
LGALS12,0.0,0.09754973315465007
CPLX1,0.0,0.09746750409028891
SLC46A1,0.0,0.09743617992794991
RP11-275I4.1,0.0,0.09742229351370627
PPP2R3B,0.0,0.09736730192046612
CD274,0.0,0.09731490657477267
ZNF367,0.0,0.09726472278175372
IDO1,0.0,0.0971574840406283
KCNN1,0.0,0.09712098514395824
RP11-815J21.2,0.0,0.0970516062410902
CPED1,0.0,0.09690277477606415
TRIM58,0.0,0.09688853964822261
LEPR,0.0,0.09677584448648129
GDPD3,0.0,0.09676218651060976
KISS1R,0.0,0.09668843190938795
LRRC69,0.0,0.09658771979183411
RP11-793H13.3,0.0,0.09648471394301622
AMACR,0.0,0.09646530305826462
S1PR3,0.0,0.09644382027780751
PEX11A,0.0,0.09631896945614309
CACNA2D2,0.0,0.0962693143981414
TUFT1,0.0,0.09610435460775628
UFSP1,0.0,0.09606303098306344
KALRN,0.0,0.09601830475570323
LBX2-AS1,0.0,0.09595104018430474
PAPSS2,0.0,0.09590827179174369
RP11-382J12.1,0.0,0.09583660360529235
ANKRD18A,0.0,0.09577667559439448
RP11-390B4.5,0.0,0.09574481673533636
RP11-243J16.7,0.0,0.09560474834554072
RP11-61J19.4,0.0,0.09557743449777079
GAN,0.0,0.09551242302595596
CADM1,0.0,0.09539500759064606
ZNF77,0.0,0.09539380792827047
GUCY1A3,0.0,0.09536040886220666
C2CD4D,0.0,0.0953303452112685
LRP6,0.0,0.09531772382638459
GAL3ST4,0.0,0.09523236390078228
RP11-498C9.15,0.0,0.09512180389325857
RP11-869B15.1,0.0,0.09504451154358688
HDAC11,0.0,0.09498900815007101
SCD5,0.0,0.09494334560437788
PLTP,0.0,0.09491420458497367
ST6GALNAC3,0.0,0.09490998410068881
RCAN1,0.0,0.09474402238608103
LONRF3,0.0,0.09473343150608123
PEX12,0.0,0.09465639570980479
METTL21B,0.0,0.09462401413191336
BTBD8,0.0,0.09455093247066648
ZMYND10,0.0,0.09451126009112858
SLC9A7,0.0,0.09436408430018672
RP11-314N13.3,0.0,0.09435797836449535
ZNF470,0.0,0.09426683369726617
TEX2,0.0,0.09425366055962481
TRIM2,0.0,0.09415260886829227
HOXA9,0.0,0.0941395933909046
RPEL1,0.0,0.09409935386047547
KCNH8,0.0,0.09400944701606478
ZNF829,0.0,0.09397384376360758
SLC45A4,0.0,0.09397210829404928
ZNF565,0.0,0.09396018560138872
RAD51AP1,0.0,0.09383080531611282
RP11-339B21.11,0.0,0.09380100158890575
SIRPD,0.0,0.0937785797995026
AC103563.8,0.0,0.09373306439949465
SMIM5,0.0,0.09371618313255244
PBLD,0.0,0.09365655051379183
GAREML,0.0,0.09361140186833544
KANSL1L,0.0,0.09358487453399002
RP11-338I21.1,0.0,0.09338746163971509
RP1-92O14.3,0.0,0.09331829586313363
GPR84,0.0,0.09330763273068418
SLC35G2,0.0,0.09326901483489614
MARVELD1,0.0,0.09324841674533087
ANKLE1,0.0,0.09322483360526425
RP11-391M1.4,0.0,0.09316043067047168
GSTCD,0.0,0.09309628515236121
AC093609.1,0.0,0.09300084235703662
AC009961.3,0.0,0.09299344091449778
NPTXR,0.0,0.09296002549960596
ANKS1B,0.0,0.09295567105403109
RP3-510H16.3,0.0,0.09294090590113684
RP11-219B4.7,0.0,0.0928868861432284
MC1R,0.0,0.09288308120753004
BAALC,0.0,0.09285383601053751
ZNF502,0.0,0.09267009654992807
TONSL,0.0,0.09248065459702569
CRIP3,0.0,0.0924710973065613
SMARCA5-AS1,0.0,0.09242862520064318
PLA2G4C,0.0,0.09241071816622835
TMTC3,0.0,0.09232449743933797
HGF,0.0,0.09226699126553488
AP000769.7,0.0,0.09226070039029265
SERPINF2,0.0,0.09223723175277702
CDNF,0.0,0.09219729277490395
AC093391.2,0.0,0.09217272160826856
COLGALT2,0.0,0.09216223157282233
LINC00894,0.0,0.09216011729502975
ROM1,0.0,0.09210327527350731
SYDE2,0.0,0.09209270168707201
RP11-415F23.2,0.0,0.09208739259312833
RP11-566E18.3,0.0,0.0920795619715546
RP11-545I5.3,0.0,0.09207948339871666
RAD52,0.0,0.09202776615656301
FKBP14,0.0,0.09202648204406524
AC002116.7,0.0,0.09201814158802435
PIK3R6,0.0,0.09199282616886383
LGALSL,0.0,0.09197139308136879
ZMYND19,0.0,0.09196174709498732
CBWD3,0.0,0.09192576405867114
FSD1L,0.0,0.09189488357699144
CTD-2537I9.12,0.0,0.09173990685139347
RP11-750H9.5,0.0,0.09164648496346331
OIP5,0.0,0.09157104405691208
AC093157.1,0.0,0.09148823371249673
ABCC4,0.0,0.09146663295190564
RP11-288H12.4,0.0,0.09131773139442416
BOLA3-AS1,0.0,0.09131771684769323
BGLAP,0.0,0.09125515160291077
MMP9,0.0,0.09123678064489822
NAPSA,0.0,0.09123530264558058
RSG1,0.0,0.09122339845494856
RP11-677M14.2,0.0,0.09121191725269105
CHN1,0.0,0.09116482695711059
CDT1,0.0,0.09112890387637909
MBLAC1,0.0,0.09108440437375552
NUMBL,0.0,0.0910673524948953
IKZF4,0.0,0.09098118096751223
ZNF30,0.0,0.09093756765554883
REM2,0.0,0.09091746168796232
ZNF665,0.0,0.09089493406654654
HHAT,0.0,0.09084846872379501
DNM3,0.0,0.09072063597695995
ZNF436,0.0,0.09071574878377708
USP31,0.0,0.09063615253883896
RP11-879F14.2,0.0,0.0905620606494917
PKD2,0.0,0.0905357160467449
FAM171A1,0.0,0.09052652193190612
HBQ1,0.0,0.09045499215379656
SPESP1,0.0,0.09042735608650476
ENKUR,0.0,0.09038987100739469
WDFY3,0.0,0.09035308209010713
ITPRIPL2,0.0,0.09034193149882823
TNNC2,0.0,0.09031334474873436
RP11-598F7.3,0.0,0.09031276651608139
BBS12,0.0,0.09022660504235401
RP11-96K19.5,0.0,0.09013277149005043
ANKRD34A,0.0,0.09012459160165132
RP11-379H18.1,0.0,0.09005637015358248
WFIKKN1,0.0,0.09005390074720587
TGM1,0.0,0.0900163643867075
AZI1,0.0,0.08996592219954969
FAM53A,0.0,0.0897786199146608
MCC,0.0,0.0897782513543473
SLC14A1,0.0,0.08975366531966819
CASZ1,0.0,0.08972951803637144
SSTR3,0.0,0.08972712293030981
ELANE,0.0,0.08971750232698365
RSPH9,0.0,0.08971248514652376
LRTOMT,0.0,0.08960755426424577
RP11-486G15.2,0.0,0.08954068162598716
TOP2A,0.0,0.08952386938685739
ZNF883,0.0,0.08952297594285362
U91328.19,0.0,0.08944082015491832
BCAT1,0.0,0.08943715669869906
C5orf34,0.0,0.08935058452192918
ECHDC3,0.0,0.08930218458873973
ZMAT4,0.0,0.08929641306544664
BBS10,0.0,0.08924180216895121
RP11-367J11.2,0.0,0.0892130807812938
SALL2,0.0,0.08921210653108008
AC006116.20,0.0,0.0891870803864989
ZNF587B,0.0,0.08913649481429788
CTB-129O4.1,0.0,0.0891249042280462
LINC00494,0.0,0.08912365271143771
ZFP41,0.0,0.08899813000497787
POMK,0.0,0.08891370673219536
RP11-110I1.13,0.0,0.0888989117188456
ZNF532,0.0,0.08868376657928675
TTC8,0.0,0.08865917230884675
NME8,0.0,0.08863515274648423
KCNMA1,0.0,0.08858259705470345
SLC38A11,0.0,0.08857950509634831
RP11-536C5.7,0.0,0.08852224826640971
LPHN1,0.0,0.08845792540977576
KIAA0825,0.0,0.088274082733309
AMDHD1,0.0,0.08801406038071742
RP11-159G9.5,0.0,0.08793362821751205
AP000476.1,0.0,0.08790537000358943
ZNF772,0.0,0.08788499402896427
HRK,0.0,0.08767766602904946
DIRAS1,0.0,0.08764534237419956
LRRC3,0.0,0.08756583763428623
B9D1,0.0,0.08755868819392366
RNF219-AS1,0.0,0.08753698556385804
SCARF1,0.0,0.0875295424990803
CLDN23,0.0,0.08742124744264615
C12orf60,0.0,0.08740374720188744
CTD-3195I5.1,0.0,0.08736475261549558
VAV3-AS1,0.0,0.08728098643743719
ZNF629,0.0,0.08727890426167928
RP11-175O19.4,0.0,0.087269655261947
CABLES2,0.0,0.08724018139614391
ZNF778,0.0,0.08714478374178858
GTF2H4,0.0,0.08708933049175903
HIST1H2AH,0.0,0.08707951319053046
GAB1,0.0,0.08699556550278176
RP11-504P24.8,0.0,0.08683930962785683
RP11-42I10.1,0.0,0.08677744946541964
MCF2L2,0.0,0.08673065605282632
RP11-378J18.3,0.0,0.0867044962489021
C11orf63,0.0,0.08666532848174191
KCTD21-AS1,0.0,0.08664587491825132
ZNRF2,0.0,0.08647907455215287
PPFIBP1,0.0,0.08642842133062625
EPHX3,0.0,0.08642679526368564
EPHB2,0.0,0.08640411573866844
SEMA7A,0.0,0.08635839830666656
RP11-597D13.9,0.0,0.0862883122034015
TMEM171,0.0,0.08628053183865855
RP11-305L7.1,0.0,0.08622000425773751
