Gene1,Gene2
Utf1,Rara
Utf1,Lamb2
Utf1,Fgf3
Utf1,Cic
Utf1,Zfp42
Utf1,Alpl
Utf1,Tcof1
Utf1,Obsl1
Utf1,Men1
Utf1,Eomes
Utf1,Gjb3
Utf1,Ddah2
Utf1,Anks1
Utf1,Ccnb1
Utf1,Pitx2
Utf1,Kntc1
Utf1,Fgfr3
Utf1,Ung
Utf1,Sos2
Utf1,Trps1
Utf1,Tbx18
Utf1,Itpk1
Utf1,Grb10
Utf1,Lama5
Utf1,Hmga2
Utf1,Smad3
Utf1,Epha4
Utf1,Tfe3
Utf1,Plrg1
Utf1,Ddit3
Utf1,Apobec3
Utf1,Ubp1
Utf1,Med12
Utf1,Bex1
Utf1,2410141K09Rik
Utf1,Ifitm2
Utf1,Zfp296
Utf1,Gsr
Utf1,Etv1
Utf1,Ctnnb1
Utf1,Lhx2
Utf1,Tfeb
Utf1,Socs2
Utf1,Nfatc1
Utf1,Fosl2
Utf1,Zfp275
Utf1,Snai1
Utf1,Foxa2
Utf1,Twist1
Utf1,Hoxd13
Utf1,Pax6
Utf1,Lmo4
Utf1,Ubtf
Utf1,Tcl1
Utf1,Nanog
Utf1,Ercc3
Utf1,Cd63
Utf1,Nsd1
Utf1,Id2
Utf1,Elk1
Utf1,Tmed2
Utf1,Ctsa
Utf1,Tdgf1
Utf1,Klf15
Utf1,Myc
Utf1,Ect2
Utf1,Tns4
Utf1,Rcn3
Utf1,Dtx1
Utf1,Dcxr
Utf1,Rest
Utf1,Nup210
Utf1,Mylpf
Utf1,Peg3
Utf1,Rapgef3
Utf1,Npas2
Utf1,Chd7
Utf1,Ltbp4
Utf1,Sox4
Utf1,Jun
Utf1,Gabbr1
Utf1,Rai14
Utf1,Plat
Utf1,Zbtb3
Utf1,Ovol1
Utf1,Chd4
Utf1,Hsf2
Utf1,Brd7
Utf1,Hexim1
Utf1,Podxl
Utf1,Gata3
Utf1,Tnk2
Utf1,Hivep2
Utf1,Epha2
Utf1,Nfkb2
Utf1,Mras
Utf1,Sox17
Utf1,Pdgfra
Utf1,Notum
Utf1,Klf8
Utf1,Hkdc1
Utf1,Satb2
Utf1,Dkc1
Utf1,Igf2
Utf1,Fgf10
Utf1,Gbx2
Utf1,Zfp979
Utf1,Trp53
Utf1,Ssb
Utf1,Nono
Utf1,Erf
Utf1,Elf4
Utf1,Dppa2
Utf1,Nfib
Utf1,Vezf1
Utf1,Taf6
Utf1,Arhgef40
Utf1,Chchd10
Utf1,Cux2
Utf1,Snurf
Utf1,Nfatc4
Utf1,Klf6
Utf1,Tagln2
Utf1,Ddx58
Utf1,Cited1
Utf1,Vegfa
Utf1,Smarcd1
Utf1,Mycn
Utf1,Rif1
Utf1,Tead3
Utf1,Sat1
Utf1,Kdelr3
Utf1,Pcolce
Utf1,Nacc1
Utf1,Taf1
Utf1,Gata6
Utf1,Foxo3
Utf1,Crip2
Utf1,Thbd
Utf1,Srf
Utf1,Emx2
Utf1,Pml
Utf1,Irf3
Utf1,Srgn
Utf1,Jarid2
Utf1,Spen
Utf1,Srm
Utf1,Notch1
Utf1,Tox3
Utf1,Shkbp1
Utf1,Serpinh1
Utf1,Laptm5
Utf1,Klf4
Utf1,Cbx6
Utf1,Zdhhc15
Utf1,Ubqln2
Utf1,Otx2
Utf1,Rhox6
Utf1,Plod3
Utf1,Rbmx
Utf1,Morc4
Utf1,Pdpn
Utf1,Akt1
Utf1,Pknox2
Utf1,Rasgrp2
Utf1,Pbxip1
Utf1,Sox15
Utf1,Prdm14
Utf1,Mcm2
Utf1,Ruvbl2
Utf1,Hes1
Utf1,Dusp9
Utf1,Per1
Utf1,Apoe
Utf1,Tgfb1
Utf1,Bmp4
Utf1,Cldn6
Utf1,Tshz3
Utf1,Meis1
Utf1,Zbtb39
Utf1,Foxd3
Utf1,Tyro3
Utf1,Cbx8
Utf1,Ckb
Utf1,Crabp2
Utf1,Fblim1
Utf1,Rlim
Utf1,Fiz1
Utf1,Ssbp4
Utf1,Gli1
Utf1,Zic3
Utf1,Maml3
Utf1,Lmf2
Utf1,Patz1
Utf1,Ifitm1
Utf1,Ifi30
Utf1,Mapk11
Yeats4,Sfi1
Yeats4,Smarca5
Yeats4,Hmgxb4
Yeats4,Eya1
Yeats4,Adam23
Yeats4,Rnf6
Yeats4,Ebf1
Zfp281,Hdac2
Zfp281,Asxl1
Zfp281,Foxh1
Zfp281,Mta3
Zfp281,Elf1
Zfp281,Nedd4
Zfp281,Srrt
Zfp281,Hnrnpk
Zfp281,Kpna2
Zfp281,Mllt1
Zfp281,Etv1
Zfp281,Yeats2
Zfp281,Hdlbp
Zfp281,Bcam
Zfp281,Cst3
Zfp281,Pcbp2
Zfp281,Tgif1
Zfp281,Suz12
Zfp281,Khdrbs1
Zfp281,Rnf2
Zfp281,Brpf1
Zfp281,Ewsr1
Zfp281,Vsir
Zfp281,Odc1
Zfp281,Srsf1
Zfp281,Hmga1
Zfp281,Dnajc2
Zfp281,Med21
Zfp281,Lmf2
Zfp281,Sall4
Zfp281,Cops2
Zfp281,Glul
Zfp281,Zfp275
Zfp281,Tfrc
Zfp281,Pias3
Zfp281,Spry2
Zfp281,Msh6
Zfp281,Zfp768
Zfp281,Gabarapl2
Zfp281,Ezh2
Zfp281,Matr3
Zfp281,Smarca4
Zfp281,Mdm2
Zfp281,Cldn6
Zfp281,Oplah
Zfp281,Shroom3
Zfp281,Nono
Zfp281,Foxj2
Zfp281,Stxbp2
Zfp281,Zfhx3
Zfp281,Fabp3
Zfp281,Elf2
Zfp281,Trps1
Zfp281,Zfp91
Zfp281,Phf20
Zfp281,Fxyd6
Zfp281,Ilf3
Zfp281,Ddx5
Zfp281,Rbm14
Zfp281,Cic
Zfp281,Trim28
Zfp281,Thrap3
Zfp281,Tbpl1
Zfp281,Phlda3
Zfp281,Tcea3
Zfp281,Rbbp4
Zfp281,Zfp219
Zfp281,Trim32
Zfp281,Mt2
Zfp281,Nanog
Zfp281,Satb1
Zfp281,Zhx3
Zfp281,Foxo1
Zfp281,Tada3
Zfp281,Bclaf1
Zfp281,Adam19
Zfp281,Ilk
Zfp281,Smarcc1
Zfp281,Wwtr1
Zfp281,Ctsl
Zfp281,Ubqln2
Zfp281,Notch2
Zfp281,Kntc1
Zfp281,Psip1
Zfp281,Hnrnpd
Zfp281,Erf
Zfp281,Sp1
Zfp281,Sox2
Zfp281,Etv6
Zfp281,Ep300
Zfp281,Snurf
Zfp281,Nfic
Zfp281,Trip6
Zfp281,Impdh1
Zfp281,Atf5
Zfp281,Arhgap29
Zfp281,Fus
Zfp281,Nrf1
Zfp281,Maz
Zfp281,Pias1
Zfp281,Runx1
Zfp281,Nacc1
Zfp281,Rlim
Zfp281,Six5
Zfp281,Mov10
Zfp281,Ing1
Zfp281,Nfia
Zfp281,Klf8
Zfp281,Sertad2
Zfp281,Zfp148
Zfp281,Alpl
Zfp281,Crip2
Zfp281,Apoe
Zfp281,Mkx
Zfp281,Daxx
Zfp281,Cnot6
Zfp281,Spry4
Zfp281,Jarid2
Zfp281,Ptpn14
Zfp281,Rnf6
Zfp281,Etv5
Zfp281,Tpd52
Zfp281,Fiz1
Zfp281,Pltp
Zfp281,Vill
Zfp281,Jund
Zfp281,Nfatc3
Zfp281,Pcolce
Zfp281,Elavl2
Zfp281,Apbb1
Zfp281,Mbd2
Zfp281,Hdac11
Zfp281,Gli2
Zfp281,Sdc4
Zfp281,Zeb2
Zfp281,Grb10
Zfp281,Fxr1
Zfp281,Hnrnpab
Zfp281,Mapk13
Zfp281,Sall1
Zfp281,Esrra
Zfp281,Rcc2
Zfp281,Usf1
Zfp281,Gjb3
Zfp281,Txndc12
Zfp281,Alg13
Zfp281,Kank2
Zfp281,Tpm4
Zfp281,Zdhhc15
Zfp281,Cited2
Zfp281,Esrrb
Zfp281,Btaf1
Zfp281,Ldb1
Zfp281,Ddit3
Zfp281,Irf1
Zfp281,Sfi1
Zfp281,Vim
Zfp281,Lamb1
Zfp281,Atf1
Zfp281,Hdac3
Zfp281,Tcf4
Zfp281,Fxr2
Zfp281,Pelp1
Zfp281,Uchl1
Zfp281,Zfand3
Zfp281,Ankrd6
Zfp281,Klf2
Zfp281,Mymx
Zfp281,Rcor2
Zfp281,Cnot7
Zfp281,Smurf1
Zfp281,Spen
Zfp281,Taf5
Zfp281,Cd63
Zfp281,Aip
Zfp281,Rbpms2
Zfp281,Hivep2
Zfp281,Ccnd1
Zfp281,Bend5
Zfp281,Calr
Zfp281,Tenm4
Zfp281,Yeats4
Zfp281,Skil
Zfp281,Ell2
Zfp281,Ampd2
Zfp281,Nrg1
Zfp281,Klf10
Zfp281,Pdcd4
Zfp281,Trim24
Zfp281,Hmgb2
Zfp281,Lrp2
Zfp281,Ctnnb1
Zfp281,Kit
Zfp281,Trim13
Zfp281,Pdgfra
Zfp281,Tfeb
Zfp281,Tubb6
Zfp281,Rara
Zfp281,Tshz3
Zfp281,Glis2
Zfp281,Anks1
Zfp281,Tox3
Zfp281,Plag1
Zfp281,Coil
Zfp281,Eed
Zfp281,Klf3
Zfp281,Bin1
Zfp281,Ung
Zfp281,Btf3
Zfp281,Gsr
Zfp281,Srf
Zfp281,Ncor1
Zfp281,Cbx7
Zfp281,Foxo3
Zfp281,Chst15
Zfp281,Foxp1
Zfp281,Lama1
Zfp281,Bmper
Zfp281,Ssbp4
Zfp281,Mkrn1
Zfp281,Hes6
Zfp281,Rbfox2
Zfp281,Zbtb10
Zfp281,Gli1
Zfp281,Gnas
Zfp281,Chd4
Zfp281,Pax6
Zfp281,Cbx8
Zfp281,Mycn
Zfp281,Zeb1
Zfp281,Papola
Zfp281,Gdpd5
Zfp281,Hsf2
Zfp281,Ltbp4
Zfp281,Naa15
Zfp281,Lamb2
Zfp281,Hdac5
Zfp281,Hdac7
Zfp281,Txnip
Zfp281,Rasgrp2
Zfp281,Tcerg1
Zfp281,Glipr2
Zfp281,Nfkbia
Zfp281,Zmym2
Zfp281,Bnip3
Zfp281,Tox4
Zfp281,Tet2
Zfp281,Sub1
Zfp281,Socs2
Zfp281,Laptm5
Zfp281,Klf15
Zfp281,Selenow
Zfp281,Etv4
Zfp281,Phb2
Zfp281,Insig1
Zfp281,Uhrf1
Zfp281,Hmgxb4
Zfp281,Nfatc4
Zfp281,Ifi30
Zfp281,Atf7
Zfp281,Nfx1
Zfp281,Upp1
Zfp281,Creb3
Zfp281,Apex1
Zfp281,Cotl1
Zfp281,Klf9
Zfp281,Gata6
Zfp281,Ccnb1
Zfp281,Plat
Zfp281,Ddah2
Zfp281,Trib3
Zfp281,Hspb1
Zfp281,Rfx7
Zfp281,Tfap4
Zfp281,Brca1
Zfp281,Lefty1
Zfp281,Rbbp7
Zfp281,Twist1
Zfp281,Ulk1
Zfp281,Jam2
Zfp281,Gzf1
Zfp281,Tdgf1
Zfp281,Wdr45
Zfp281,Pcbd1
Zfp281,Hoxd13
Zfp281,Nid1
Zfp281,Rarg
Zfp281,Sgk1
Zfp281,Plod2
Zfp281,Zfpm1
Zfp281,Ddb1
Zfp281,Csf1
Zfp281,Hspa5
Zfp281,Trim25
Zfp281,Dmrt1
Zfp281,Taf9
Zfp281,Srsf6
Zfp281,Sept1
Zfp281,Hdac1
Zfp281,Fn1
Zfp281,Lama5
Zfp281,Msc
Zfp281,Soat1
Zfp281,Tulp3
Zfp281,Klf4
Zfp281,Mylpf
Zfp281,Hmces
Zfp281,Mapk11
Zfp281,Arntl
Zfp281,Jun
Zfp281,Egr1
Zfp281,Loxl2
Zfp281,Ctbp1
Zfp281,Cbx6
Zfp281,Brca2
Zfp281,Lmo4
Zfp281,Apobec3
Zfp281,Fblim1
Zfp281,Gabbr1
Zfp281,Arhgef40
Zfp281,Bmi1
Zfp281,Lamc1
Zfp281,Fgf10
Zfp281,Rbpj
Zfp281,Igfbp2
Zfp281,Fst
Zfp281,Smarcc2
Zfp281,Mtf2
Zfp281,Dtx1
Zfp281,Mcm6
Zfp281,Shkbp1
Zfp281,Tyro3
Zfp281,Cry1
Zfp281,Parp1
Zfp281,Hcfc1
Zfp281,Klf13
Zfp281,Patz1
Zfp281,Smarcd1
Zfp281,Satb2
Zfp281,Zfp592
Zfp281,Tbx3
Zfp281,Prdm1
Zfp281,Ehmt2
Zfp281,Ubtf
Zfp281,Tagln2
Zfp281,Gata4
Zfp281,Epha4
Zfp281,Mcm7
Zfp281,Hmgxb3
Zfp281,Pbxip1
Zfp281,Elf3
Zfp281,Sord
Zfp281,Smad2
Zfp281,Mme
Zfp281,Anxa5
Zfp281,Dnmt1
Zfp281,Rapgef3
Zfp281,Tcf12
Zfp281,Irf6
Zfp281,Utf1
Zfp281,Zic3
Zfp281,Lrrk1
Zfp281,Ndrg1
Zfp281,Elk4
Zfp281,Meis1
Zfp281,Ctbp2
Zfp281,Peg3
Zfp281,Smad7
Zfp281,Nfib
Zfp281,Cnot8
Zfp281,Fubp3
Zfp281,Parvb
Zfp281,Pias2
Zfp281,Rbl1
Zfp281,Notum
Zfp281,Ybx1
Zfp281,Xab2
Zfp281,Tgfb1
Zfp281,Trrap
Zfp281,Srm
Zfp281,Pura
Zfp281,Phc1
Zfp281,Clcn5
Zfp281,Zfp277
Zfp281,Ifitm2
Zfp281,Eomes
Zfp281,Bard1
Zfp281,Tspan9
Zfp281,Klf6
Zfp281,Srebf1
Zfp281,Tfe3
Zfp281,Dido1
Zfp281,Tle1
Zfp281,Trh
Zfp281,Notch4
Zfp281,Mcm4
Zfp281,Serpinh1
Zfp281,Ldhb
Zfp281,F3
Zfp281,Timeless
Zfp281,Sat1
Zfp281,Smarca2
Zfp281,Krba1
Zfp281,Sox15
Zfp281,Lefty2
Zfp281,Brwd1
Zfp281,Bcl3
Zfp281,Zfp236
Zfp281,Rybp
Zfp281,2200002D01Rik
Zfp281,Zfp57
Zfp281,Zbtb39
Zfp281,Gata3
Zfp281,Mapk8
Zfp281,Sap30
Zfp281,Foxd3
Zfp281,Pdk1
Zfp281,Ddb2
Zfp281,Fosl2
Zfp281,Celf3
Zfp281,Smarca5
Zfp281,Pitx1
Zfp281,Anxa2
Zfp281,Thbd
Zfp281,Cux1
Zfp281,Rnf14
Zfp281,Wbp11
Zfp281,Mlxip
Zfp281,Vezf1
Zfp281,Preb
Zfp281,Fgfr3
Zfp281,Rrbp1
Zfp281,Keap1
Zfp281,Ifitm3
Zfp281,Pdia6
Zfp281,Gls
Zfp281,Med12
Zfp281,Etv3
Zfp281,Basp1
Zfp281,Rif1
Zfp281,Phf12
Zfp281,Dr1
Zfp281,Ovol1
Zfp281,Abhd5
Zfp281,Ilf2
Zfp281,Per1
Zfp281,Sirt3
Zfp281,Epha2
Zfp281,Foxj3
Zfp281,Rest
Zfp281,Emx2
Zfp281,Ckap4
Zfp281,Foxa2
Zfp281,Xrcc5
Zfp281,Hdac4
Zfp281,Zfp335
Zfp281,Mt1
Zfp281,Tcea1
Zfp281,Xrcc6
Zfp281,Serpine2
Zfp281,Myh9
Zfp281,Rbmx
Zfp281,Msx2
Zfp281,Ctcf
Zfp281,Me1
Zfp281,Mafk
Zfp281,Nfatc1
Zfp281,Hdgf
Zfp281,Smad3
Zfp281,Jdp2
Zfp281,Tead3
Zfp281,Nsd1
Zfp281,Prox1
Zfp281,Ndrg4
Zfp281,Sirt1
Zfp281,Myo6
Zfp281,Calu
Zfp281,Dazap2
Zfp281,Dek
Zfp281,Ctsa
Zfp281,Emp2
Zfp281,Atf6
Zfp281,Crabp2
Zfp281,Ep400
Zfp281,Cth
Zfp281,Tinagl1
Zfp281,Atf3
Zfp281,Tnfaip3
Zfp281,Zbtb24
Zfp281,Fhl2
Zfp281,Timp2
Zfp281,Agap3
Zfp281,Zfp42
Zfp281,Ddx20
Zfp281,Mgst3
Zfp281,Csrp2
Zfp281,Ing3
Zfp281,Bcat1
Zfp281,Nup210
Zfp281,Btg2
Zfp281,Maml1
Zfp281,Aire
Zfp281,Zswim4
Zfp281,Epas1
Zfp281,Efemp2
Zfp281,Rai14
Zfp281,Igf2
Zfp281,Tcf7
Zfp281,Trp53
Zfp281,Rcn3
Zfp281,Nfya
Zfp281,Cbx4
Zfp281,Stard10
Zfp281,Otx2
Zfp281,Atm
Zfp281,Ssb
Zfp281,Htt
Zfp281,Tns4
Zfp281,Hip1
Zfp281,Pfkp
Zfp281,Cobl
Zfp281,Ruvbl2
Zfp281,Phldb2
Zfp281,Flrt3
Zfp281,Id4
Zfp281,Gabpa
Zfp281,Zfp296
Zfp281,Hmga2
Zfp281,Pms1
Zfp281,Pmm1
Zfp281,Phf1
Zfp281,Lhx2
Zfp281,Hspg2
Zfp281,Mitf
Zfp281,Ctnnbl1
Zfp281,Creb5
Zfp281,Khdc3
Zfp281,Eps8
Zfp281,Zfp398
Zfp281,Ckb
Zfp281,Pdpn
Zfp281,Npas2
Zfp281,Mapk3
Zfp281,Mphosph8
Zfp281,Adam23
Zfp281,Hexim1
Zfp281,Dab2
Zfp281,Elk1
Zfp281,Cited1
Zfp281,Rrm2
Zfp281,Hsbp1
Zfp281,Tmed2
Zfp281,Dkc1
Zfp281,Atf2
Zfp281,Cnot2
Zfp281,Ercc8
Zfp281,Barx1
Zfp281,Sfpq
Zfp281,Gldc
Zfp281,Med4
Zfp281,Lgmn
Zfp281,D230025D16Rik
Zfp281,Cebpz
Zfp281,Rere
Zfp281,Snapc3
Zfp281,Pdcd11
Zfp281,Zmynd11
Zfp281,Scmh1
Zfp281,Irf2
Zfp281,Ddx54
Zfp281,Zdhhc16
Zfp281,Med31
Zfp281,Surf4
Zfp281,Btbd11
Zfp281,Rfx5
Zfp281,Ints12
Zfp281,Id3
Zfp281,Ddx58
Zfp281,Plrg1
Zfp281,Ruvbl1
Zfp281,Taf10
Zfp281,Prrx2
Zfp281,Cdc20
Zfp281,Plagl2
Zfp281,Orc2
Zfp281,Gas6
Zfp281,Amotl2
Zfp281,Taf6
Zfp281,Ecd
Zfp281,Fdps
Zfp281,Zbtb38
Zfp281,Rfx2
Zfp281,Sox17
Zfp281,Grin1
Zfp281,Commd3
Zfp281,App
Zfp281,Arnt2
Zfp281,Aatf
Zfp281,Sos2
Zfp281,Zscan10
Zfp281,Ccn2
Zfp281,Rfxap
Zfp281,Btg1
Zfp281,Ankrd49
Zfp281,Sox4
Zfp281,Txndc5
Zfp281,Men1
Zfp281,Frrs1
Zfp281,Smarcb1
Zfp281,Elp2
Zfp281,Cnot3
Zfp281,Ass1
Zfp281,Tsg101
Zfp281,Rb1
Zfp281,Chchd10
Zfp281,Atf4
Zfp281,Kank3
Zfp281,Zbtb43
Zfp281,Ranbp17
Zfp281,Tdh
Zfp281,Ccng1
Zfp281,Prss35
Zfp281,Phf14
Zfp281,Grhl1
Zfp281,Calcoco1
Zfp281,Smurf2
Zfp281,Tbx18
Zfp281,Nfil3
Zfp281,Maml3
Zfp281,Meis3
Zfp281,Snd1
Zfp281,Tmem144
Zfp281,Ndn
Zfp281,Myc
Zfp281,Brd7
Zfp281,Ifitm1
Zfp281,Tead4
Zfp281,Ctsd
Zfp281,Zfp446
Zfp281,Pbx4
Zfp281,Irf4
Zfp281,Zfp276
Zfp281,Sparc
Zfp281,Morc4
Zfp281,Med15
Zfp281,Pawr
Zfp281,Tcof1
Zfp281,Mybl2
Zfp281,Six1
Zfp281,Mras
Zfp281,Itga6
Zfp281,Nfkb2
Zfp281,Xbp1
Zfp281,Bex1
Zfp281,Abt1
Zfp281,Ebf4
Zfp281,Fxyd3
Zfp281,Spp1
Zfp281,Eya1
Zfp281,Elf4
Zfp281,Fgf4
Zfp281,Zbtb3
Zfp281,Calcoco2
Zfp281,Mcm5
Zfp281,Hsph1
Zfp281,Snai1
Zfp281,Nme2
Zfp281,Sirt2
Zfp281,Edem1
Zfp281,Obsl1
Zfp281,Hey2
Zfp281,Rela
Zfp281,Trip11
Zfp281,Stat4
Zfp281,Patj
Zfp281,Mcm3
Zfp281,Gnpda1
Zfp281,Dpp4
Zfp281,Tcf20
Zfp281,Spock1
Zfp281,Prdm14
Zfp281,Pknox2
Zfp281,Marc2
Zfp281,Ssr3
Zfp281,Krt8
Zfp281,Nrip1
Zfp281,Nfyb
Zfp281,Bmp6
Zfp281,Rad51
Zfp281,Ercc3
Zfp281,Taf1
Zfp281,Mlxipl
Zfp281,Tmf1
Zfp281,Kdelr2
Zfp281,Ikbkb
Zfp281,Srsf3
Zfp281,Phf2
Zfp281,Gpx3
Zfp281,Prdm5
Zfp281,Nkrf
Zfp281,Ell3
Zfp281,Ctnnbip1
Zfp281,Tnk2
Zfp281,Nupr1
Zfp281,Rnf157
Zfp281,Rbmxl2
Zfp281,Hopx
Zfp281,Ttf2
Zfp281,Smarcad1
Zfp281,Itpk1
Zfp281,Dnajc10
Zfp281,Cubn
Zfp281,Topors
Zfp281,Podxl
Zfp281,Bmp4
Zfp281,Ncoa3
Zfp281,Nfxl1
Zfp281,Foxq1
Zfp281,Car2
Zfp281,Stard8
Zfp281,Ets1
Zfp281,Cenpb
Zfp281,Htra1
Zfp281,Chd5
Zfp281,Tead1
Zfp281,Sox7
Zfp281,Pitx2
Zfp281,Erp29
Zfp281,Abtb1
Zfp281,Espl1
Zfp281,Tet1
Zfp281,Ezh1
Zfp281,Chd7
Zfp281,Manf
Zfp281,Pax8
Zfp281,Ctsz
Zfp281,Cmklr1
Zfp281,Fgf3
Zfp281,Zfyve21
Zfp281,Irf3
Zfp42,Taf5
Zfp42,Phb2
Zfp42,Ddx5
Zfp42,Hnrnpd
Zfp42,Topors
Zfp42,Asxl1
Zfp42,Ddx54
Zfp42,Sfpq
Zfp42,Mcm5
Zfp42,Naa15
Zfp42,Ets1
Zfp42,Hnrnpk
Zfp42,Sirt1
Zfp42,Kntc1
Zfp42,Nrf1
Zfp42,Cops2
Zfp42,Zfp277
Zfp42,Mtf2
Zfp42,Tet2
Zfp42,Rbm14
Zfp42,Ccnb1
Zfp42,Xrcc5
Zfp42,Tcf12
Zfp42,Srsf3
Zfp42,Bcam
Zfp42,Insig1
Zfp42,Hmgxb4
Zfp42,Smarcc2
Zfp42,Ssb
Zfp42,Hmgb2
Zfp42,Mphosph8
Zfp42,Nacc1
Zfp42,Sirt2
Zfp42,Srsf1
Zfp42,Yeats4
Zfp42,Zmym2
Zfp42,Ewsr1
Zfp42,Pelp1
Zfp42,Rlim
Zfp42,Atf4
Zfp42,Zfp91
Zfp42,Ctnnb1
Zfp42,Hdlbp
Zfp42,Tcf4
Zfp42,Dido1
Zfp42,Amotl2
Zfp42,Pias1
Zfp42,Sp1
Zfp42,Ell2
Zfp42,Nfyb
Zfp42,Preb
Zfp42,Rbbp4
Zfp42,Ing1
Zfp42,Mgst3
Zfp42,Clcn5
Zfp42,Mkrn1
Zfp42,Sdc4
Zfp42,Tfrc
Zfp42,Coil
Zfp42,Dkc1
Zfp42,Spry2
Zfp42,Med21
Zfp42,Odc1
Zfp42,Hcfc1
Zfp42,Taf6
Zfp42,Rbbp7
Zfp42,Hoxd13
Zfp42,Srsf6
Zfp42,Mcm4
Zfp42,Wbp11
Zfp42,Smarca5
Zfp42,Abhd5
Zfp42,Six1
Zfp42,Snurf
Zfp42,Ncor1
Zfp42,Med4
Zfp42,Sfi1
Zfp42,Zfp979
Zfp42,Ubqln2
Zfp42,Matr3
Zfp42,Tcerg1
Zfp42,Bclaf1
Zfp42,Lmf2
Zfp42,Pmm1
Zfp42,Ilf2
Zfp42,Dr1
Zfp42,Sap30
Zfp42,Sub1
Zfp42,Hnrnpab
Zfp42,Rrm2
Zfp42,Jarid2
Zfp42,Rbmxl2
Zfp42,Rnf14
Zfp42,Maml1
Zfp42,Htt
Zfp42,Hdac2
Zfp42,Ddx20
Zfp42,Hdac4
Zfp42,Hdgf
Zfp42,Hsph1
Zfp42,Sirt3
Zfp42,Zbtb38
Zfp42,Ccng1
Zfp42,Trip11
Zfp42,Ccn2
Zfp42,Glul
Zfp42,Arhgap29
Zfp42,Bcat1
Zfp42,Tada3
Zfp42,Mme
Zfp42,Stat4
Zfp42,Fxr2
Zfp42,Frrs1
Zfp42,Vezf1
Zfp42,Jun
Zfp42,Papola
Zfp42,Btaf1
Zfp42,Ecd
Zfp42,Eya1
Zfp42,Smarcad1
Zfp42,Hspa5
Zfp42,Tmf1
Zfp42,Cux1
Zfp42,Cebpz
Zfp42,Apex1
Zfp42,Xbp1
Zfp42,Nono
Zfp42,Bex1
Zfp42,Zfp987
Zfp42,Pias3
Zfp42,Nfkbia
Zfp42,Ints12
Zfp42,Dek
Zfp42,Btg1
Zfp42,Zdhhc16
Zfp42,Cux2
Zfp42,Sri
Zfp42,Ilf3
Zfp42,Zeb2
Zfp42,Smarca4
Zfp42,Nfx1
Zfp42,Elf1
Zfp42,Zfand3
Zfp42,Edem1
Zfp42,Taf9
Zfp42,Brwd1
Zfp42,Thrap3
Zfp42,Sertad2
Zfp42,Fus
Zfp42,Elp2
Zfp42,Etv3
Zfp42,Klf8
Zfp42,Tubb6
Zfp42,Morc4
Zfp42,Nedd4
Zfp42,Gls
Zfp42,Ep300
Zfp42,Med12
Zfp42,Sat1
Zfp42,Meis1
Zfp42,Hspb1
Zfp42,Commd3
Zfp42,Pdia6
Zfp42,Pdcd11
Zfp42,Tmem144
Zfp42,Prdm1
Zfp42,D230025D16Rik
Zfp42,Mt2
Zfp42,Lama1
Zfp42,Pura
Zfp42,Cald1
Zfp42,Klf6
Zfp42,Kdelr2
Zfp42,Calr
Zfp42,Cbx7
Zfp42,Lrpap1
Zfp42,Prdm5
Zfp42,Brpf1
Zfp42,Klf3
Zfp42,Uchl1
Zfp42,Smarcc1
Zfp42,Eps8
Zfp42,Dmrt1
Zfp42,Rbpj
Zfp42,Peg3
Zfp42,Rasgrp2
Zfp42,Notch2
Zfp42,Ctcf
Zfp42,Men1
Zfp42,Atf2
Zfp42,Zdhhc15
Zfp42,Hdac5
Zfp42,Gsr
Zfp42,Rapgef3
Zfp42,Atf1
Zfp42,Skil
Zfp42,Rad51
Zfp42,Nfya
Zfp42,Ctsd
Zfp42,Atf5
Zfp42,Mdm2
Zfp42,Ezh2
Zfp42,Rbfox2
Zfp42,Pms1
Zfp42,Dnajc10
Zfp42,Foxj3
Zfp42,Usf1
Zfp42,Surf4
Zfp42,Snapc3
Zfp42,Pbx4
Zfp42,Nkrf
Zfp42,Khdc3
Zfp42,2410141K09Rik
Zfp42,Rbmx
Zfp42,Zfp335
Zfp42,Rfxap
Zfp42,Itga6
Zfp42,Fabp3
Zfp42,Ddb1
Zfp42,Apbb1
Zfp42,Fxr1
Zfp42,Spp1
Zfp42,Zfp148
Zfp42,Rbl1
Zfp42,Trim24
Zfp42,Sos2
Zfp42,Plod2
Zfp42,Gnpda1
Zfp42,Car2
Zfp42,Cth
Zfp42,Pias2
Zfp42,Rrbp1
Zfp42,Ankrd49
Zfp42,Tead1
Zfp42,Brca1
Zfp42,Vegfa
Zfp42,Mcm3
Zfp42,Smarca2
Zfp42,Plag1
Zfp42,Anxa5
Zfp42,Tgif1
Zfp42,Erp29
Zfp42,Tcea1
Zfp42,Msh6
Zfp42,Keap1
Zfp42,Atm
Zfp42,Timp2
Zfp42,Ankrd6
Zfp42,Zfp57
Zfp42,Otx2
Zfp42,Krba1
Zfp42,Spry4
Zfp42,Me1
Zfp42,Ybx1
Zfp42,Nupr1
Zfp42,Mcm6
Zfp42,Xab2
Zfp42,Phf14
Zfp42,Nrip1
Zfp42,Jdp2
Zfp42,Ing3
Zfp42,Cnot7
Zfp42,Six5
Zfp42,Fiz1
Zfp42,Phf12
Zfp42,Chst15
Zfp42,Zmynd11
Zfp42,Zfp398
Zfp42,Utf1
Zfp42,Lrrk1
Zfp42,Gbx2
Zfp42,Zfp592
Zfp42,Flrt3
Zfp42,Bmper
